node,source,function,total_flops,total_int_ops,total_mem_bytes,arithmetic_intensity
multi_object_tracker,bicycle_motion_model,_ZN5Eigen8internal15partial_lu_implIdLi0EiLi6EE12unblocked_luERNS_3RefINS_6MatrixIdLi6ELi6ELi0ELi6EL,15,30,716,0.02094972067039106
multi_object_tracker,shapes,_ZN5boost8geometry6detail18point_is_collinearIN23autoware_utils_geometry7Point2dES4_S4_NS0_8strategy,15,5,64,0.234375
multi_object_tracker,uncertainty_processor,_ZN5Eigen8internal20generic_product_implINS_9TransposeINS_6MatrixIdLin1ELin1ELi0ELin1ELin1EEEEEKNS_5,15,11,172,0.0872093023255814
multi_object_tracker,uncertainty_processor,_ZN5Eigen8internal20generic_product_implIKNS_5BlockIKNS_9TransposeINS_6MatrixIdLin1ELin1ELi0ELin1ELi,15,11,164,0.09146341463414634
shape_estimation,bounding_box,_ZN8autoware16shape_estimation5model21BoundingBoxShapeModel22calcClosenessCriterionERKSt6vectorIfSaI,15,13,184,0.08152173913043478
shape_estimation,convex_hull,_ZN8autoware16shape_estimation5model20ConvexHullShapeModel8estimateERKN3pcl10PointCloudINS3_8PointXY,15,42,405,0.037037037037037035
autonomous_emergency_braking,node,_ZSt9__find_ifISt15_Deque_iteratorISt4pairIdN6rclcpp4TimeEERS4_PS4_EN9__gnu_cxx5__ops10_Iter_predIZN,14,16,844,0.016587677725118485
ekf_localizer,mahalanobis,_ZN5Eigen8internal21dense_assignment_loopINS0_41restricted_packet_dense_assignment_kernelINS0_9evalu,14,31,408,0.03431372549019608
ekf_localizer,mahalanobis,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,14,10,88,0.1590909090909091
ekf_localizer,mahalanobis,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,14,24,312,0.04487179487179487
map_based_prediction,map_based_prediction_node,_ZN8autoware20map_based_prediction22MapBasedPredictionNode39predictObjectManeuverByTimeToLaneChangeE,14,14,449,0.031180400890868598
map_based_prediction,path_generator,_ZNK8autoware20map_based_prediction13PathGenerator25generatePathToTargetPointERKN24autoware_percepti,14,5,204,0.06862745098039216
multi_object_tracker,association,_ZN5boost8geometry5index6detail5rtree8visitors6insertISt4pairINS0_5model5pointIdLm2ENS0_2cs9cartesia,14,0,48,0.2916666666666667
multi_object_tracker,association,_ZN5boost8geometry5index6detail5rtree8visitors6insertISt4pairINS0_5model5pointIdLm2ENS0_2cs9cartesia,14,0,48,0.2916666666666667
multi_object_tracker,association,_ZN5boost8geometry5index6detail5rtree8visitors6detail6insertISt4pairINS0_5model5pointIdLm2ENS0_2cs9c,14,0,48,0.2916666666666667
multi_object_tracker,association,_ZN5boost8geometry5index6detail5rtree8visitors6detail6insertISt4pairINS0_5model5pointIdLm2ENS0_2cs9c,14,0,48,0.2916666666666667
multi_object_tracker,bicycle_motion_model,_ZN8autoware20multi_object_tracker18BicycleMotionModel18updateStatePoseVelERKdS3_RKSt5arrayIdLm36EES,14,0,314,0.044585987261146494
multi_object_tracker,bicycle_motion_model,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,14,10,88,0.1590909090909091
multi_object_tracker,bicycle_motion_model,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,14,24,312,0.04487179487179487
multi_object_tracker,processor,_ZN5boost8geometry5index6detail5rtree8visitors6insertISt4pairINS0_5model5pointIdLm2ENS0_2cs9cartesia,14,0,48,0.2916666666666667
multi_object_tracker,processor,_ZN5boost8geometry5index6detail5rtree8visitors6insertISt4pairINS0_5model5pointIdLm2ENS0_2cs9cartesia,14,0,48,0.2916666666666667
multi_object_tracker,processor,_ZN5boost8geometry5index6detail5rtree8visitors6detail6insertISt4pairINS0_5model5pointIdLm2ENS0_2cs9c,14,0,48,0.2916666666666667
multi_object_tracker,processor,_ZN5boost8geometry5index6detail5rtree8visitors6detail6insertISt4pairINS0_5model5pointIdLm2ENS0_2cs9c,14,0,48,0.2916666666666667
multi_object_tracker,tracker_base,_ZNK8autoware20multi_object_tracker7Tracker28getPositionCovarianceEigenSqERKN6rclcpp4TimeERdS6_,14,11,383,0.03655352480417755
multi_object_tracker,uncertainty_processor,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,14,10,88,0.1590909090909091
multi_object_tracker,uncertainty_processor,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,14,24,312,0.04487179487179487
multi_object_tracker,unknown_tracker,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,14,10,88,0.1590909090909091
multi_object_tracker,unknown_tracker,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,14,24,312,0.04487179487179487
ndt_scan_matcher,multi_voxel_grid_covariance_omp,_ZNK6pclomp24MultiVoxelGridCovarianceIN3pcl8PointXYZEE10updateLeafERKS2_RKiRNS3_4LeafE,14,2,132,0.10606060606060606
ndt_scan_matcher,multi_voxel_grid_covariance_omp,_ZNK6pclomp24MultiVoxelGridCovarianceIN3pcl9PointXYZIEE10updateLeafERKS2_RKiRNS3_4LeafE,14,2,132,0.10606060606060606
shape_estimation,bounding_box,_ZN8autoware16shape_estimation5model21BoundingBoxShapeModel8optimizeERKN3pcl10PointCloudINS3_8PointX,14,39,236,0.059322033898305086
autonomous_emergency_braking,node,_ZNK5boost8geometry6detail7overlay15side_calculatorINS0_13cartesian_tagENS2_23robust_subrange_adapte,13,4,88,0.14772727272727273
autonomous_emergency_braking,node,_ZNK5boost8geometry6detail7overlay15side_calculatorINS0_13cartesian_tagENS2_23robust_subrange_adapte,13,4,80,0.1625
autonomous_emergency_braking,node,_ZNK5boost8geometry6detail7overlay15side_calculatorINS0_13cartesian_tagENS2_23robust_subrange_adapte,13,4,88,0.14772727272727273
map_based_prediction,map_based_prediction_node,_ZNK3tf29Matrix3x311getEulerYPRERdS1_S1_j,13,0,120,0.10833333333333334
multi_object_tracker,association,_ZN8autoware20multi_object_tracker15DataAssociation15calcScoreMatrixERKNS0_5types17DynamicObjectList,13,50,1376,0.00944767441860465
multi_object_tracker,shapes,_ZNK5boost8geometry6detail7overlay15side_calculatorINS0_13cartesian_tagENS2_23robust_subrange_adapte,13,4,88,0.14772727272727273
multi_object_tracker,shapes,_ZNK5boost8geometry6detail7overlay15side_calculatorINS0_13cartesian_tagENS2_23robust_subrange_adapte,13,4,80,0.1625
multi_object_tracker,shapes,_ZNK5boost8geometry6detail7overlay15side_calculatorINS0_13cartesian_tagENS2_23robust_subrange_adapte,13,4,88,0.14772727272727273
multi_object_tracker,tracker_base,_ZN8autoware20multi_object_tracker7Tracker20updateClassificationERKSt6vectorIN24autoware_perception_,13,1,32,0.40625
multi_object_tracker,tracker_base,_ZN8autoware20multi_object_tracker7Tracker20updateClassificationERKSt6vectorIN24autoware_perception_,13,10,176,0.07386363636363637
ndt_scan_matcher,ndt_scan_matcher_core,_ZN8autoware16ndt_scan_matcher14NDTScanMatcher10align_poseERKN13geometry_msgs3msg26PoseWithCovarianc,13,56,1986,0.006545820745216516
occupancy_grid_map_node,fusion_policy,_ZN8autoware18occupancy_grid_map13fusion_policy15log_odds_fusion13logOddsFusionERKSt6vectorIdSaIdEES,13,4,138,0.09420289855072464
velocity_smoother,analytical_jerk_constrained_smoother,_ZNK8autoware17velocity_smoother33AnalyticalJerkConstrainedSmoother24applyBackwardDecelFilterERKSt6v,13,28,1093,0.011893870082342177
velocity_smoother,analytical_jerk_constrained_smoother,_ZNK8autoware17velocity_smoother33AnalyticalJerkConstrainedSmoother30applyLateralAccelerationFilterE,13,48,1105,0.011764705882352941
autonomous_emergency_braking,node,_ZN8autoware6motion7control28autonomous_emergency_braking3AEB12hasCollisionEdRKNS2_10ObjectDataE,12,4,235,0.05106382978723404
autonomous_emergency_braking,node,_ZN3tf211doTransformIN13geometry_msgs3msg5Pose_ISaIvEEEEEvRKT_RS6_RKNS2_17TransformStamped_IS4_EE,12,0,304,0.039473684210526314
autonomous_emergency_braking,node,_ZN5boost8geometry6detail7correct15correct_polygonINS0_5model7polygonIN23autoware_utils_geometry7Poi,12,2,120,0.1
autonomous_emergency_braking,utils,_ZN3tf211doTransformIN13geometry_msgs3msg5Pose_ISaIvEEEEEvRKT_RS6_RKNS2_17TransformStamped_IS4_EE,12,0,304,0.039473684210526314
autonomous_emergency_braking,utils,_ZN5boost8geometry6detail7correct15correct_polygonINS0_5model7polygonIN23autoware_utils_geometry7Poi,12,2,120,0.1
ekf_localizer,ekf_module,_ZN8autoware13ekf_localizer9EKFModule24measurement_update_twistERKN13geometry_msgs3msg27TwistWithCov,12,36,1375,0.008727272727272728
ekf_localizer,mahalanobis,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,12,9,96,0.125
ekf_localizer,mahalanobis,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,12,23,320,0.0375
ekf_localizer,mahalanobis,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,12,6,16,0.75
ekf_localizer,mahalanobis,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,12,9,64,0.1875
map_based_prediction,map_based_prediction_node,_ZN3tf211doTransformIN13geometry_msgs3msg12PoseStamped_ISaIvEEEEEvRKT_RS6_RKNS2_17TransformStamped_I,12,0,320,0.0375
map_based_prediction,map_based_prediction_node,_ZNK8autoware20map_based_prediction22MapBasedPredictionNode28convertLaneletPathToPosePathERKN7lanele,12,30,1227,0.009779951100244499
map_based_prediction,predictor_vru,_ZN8autoware20map_based_prediction12_GLOBAL__N_122getCrosswalkEdgePointsERKN7lanelet12ConstLaneletE,12,16,744,0.016129032258064516
map_based_prediction,predictor_vru,_ZN5boost8geometry6detail9get_turns21get_turns_in_sectionsISt6vectorIN5Eigen6MatrixIdLi2ELi1ELi0ELi2,12,41,670,0.01791044776119403
map_based_prediction,predictor_vru,_ZN5boost8geometry6detail7overlay18collinear_oppositeINS2_9turn_infoIN5Eigen6MatrixIdLi2ELi1ELi0ELi2,12,9,590,0.020338983050847456
map_based_prediction,predictor_vru,_ZN5boost8geometry6detail9get_turns17get_turns_genericINS0_5model10linestringINS4_2d28point_xyIdNS0_,12,2,104,0.11538461538461539
map_based_prediction,predictor_vru,_ZN5boost8geometry6detail9get_turns17get_turns_genericINS0_5model10linestringINS4_2d28point_xyIdNS0_,12,6,168,0.07142857142857142
map_based_prediction,predictor_vru,_ZN5boost8geometry6detail9get_turns17get_turns_genericINS0_5model10linestringINS4_2d28point_xyIdNS0_,12,2,104,0.11538461538461539
map_based_prediction,predictor_vru,_ZN5boost8geometry6detail9get_turns17get_turns_genericINS0_5model10linestringINS4_2d28point_xyIdNS0_,12,6,168,0.07142857142857142
map_based_prediction,predictor_vru,_ZN5boost8geometry6detail9get_turns17get_turns_genericISt6vectorIN5Eigen6MatrixIdLi2ELi1ELi0ELi2ELi1,12,2,104,0.11538461538461539
map_based_prediction,predictor_vru,_ZN5boost8geometry6detail9get_turns17get_turns_genericISt6vectorIN5Eigen6MatrixIdLi2ELi1ELi0ELi2ELi1,12,6,168,0.07142857142857142
map_based_prediction,predictor_vru,_ZN5boost8geometry6detail9get_turns17get_turns_genericISt6vectorIN5Eigen6MatrixIdLi2ELi1ELi0ELi2ELi1,12,2,104,0.11538461538461539
map_based_prediction,predictor_vru,_ZN5boost8geometry6detail9get_turns17get_turns_genericISt6vectorIN5Eigen6MatrixIdLi2ELi1ELi0ELi2ELi1,12,6,168,0.07142857142857142
multi_object_tracker,adaptive_threshold_cache,_ZN8autoware20multi_object_tracker22AdaptiveThresholdCacheC2Ev.extracted,12,1,8,1.5
multi_object_tracker,adaptive_threshold_cache,_ZN8autoware20multi_object_tracker22AdaptiveThresholdCacheC2Ev.extracted.instrumented,12,5,72,0.16666666666666666
multi_object_tracker,adaptive_threshold_cache,_ZN8autoware20multi_object_tracker22AdaptiveThresholdCache32initializeDistanceInfluenceTableEv.extra,12,1,8,1.5
multi_object_tracker,adaptive_threshold_cache,_ZN8autoware20multi_object_tracker22AdaptiveThresholdCache32initializeDistanceInfluenceTableEv.extra,12,5,72,0.16666666666666666
multi_object_tracker,bicycle_motion_model,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,12,9,96,0.125
multi_object_tracker,bicycle_motion_model,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,12,23,320,0.0375
multi_object_tracker,ctrv_motion_model,_ZN8autoware20multi_object_tracker15CTRVMotionModel11limitStatesEv,12,3,112,0.10714285714285714
multi_object_tracker,pedestrian_tracker,_ZN8autoware20multi_object_tracker17PedestrianTracker16measureWithShapeERKNS0_5types13DynamicObjectE,12,3,64,0.1875
multi_object_tracker,shapes,_ZN8autoware20multi_object_tracker6shapes18getConvexShapeAreaERKN5boost8geometry5model7polygonIN23au,12,5,160,0.075
multi_object_tracker,shapes,_ZN5boost8geometry26enrich_intersection_pointsILb0ELb0ELNS0_12overlay_typeE1ESt5dequeINS0_6detail7ov,12,4,128,0.09375
multi_object_tracker,shapes,_ZN5boost8geometry26enrich_intersection_pointsILb0ELb0ELNS0_12overlay_typeE1ESt5dequeINS0_6detail7ov,12,4,128,0.09375
multi_object_tracker,shapes,_ZN5boost8geometry26enrich_intersection_pointsILb0ELb0ELNS0_12overlay_typeE0ESt5dequeINS0_6detail7ov,12,4,128,0.09375
multi_object_tracker,shapes,_ZN5boost8geometry26enrich_intersection_pointsILb0ELb0ELNS0_12overlay_typeE0ESt5dequeINS0_6detail7ov,12,4,128,0.09375
multi_object_tracker,uncertainty_processor,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,12,6,16,0.75
multi_object_tracker,uncertainty_processor,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,12,9,64,0.1875
multi_object_tracker,uncertainty_processor,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,12,9,96,0.125
multi_object_tracker,uncertainty_processor,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,12,23,320,0.0375
multi_object_tracker,unknown_tracker,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,12,6,16,0.75
multi_object_tracker,unknown_tracker,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,12,9,64,0.1875
multi_object_tracker,unknown_tracker,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,12,9,96,0.125
multi_object_tracker,unknown_tracker,_ZN5Eigen8internal11gebp_kernelIddlNS0_16blas_data_mapperIdlLi0ELi0ELi1EEELi4ELi4ELb0ELb0EEclERKS3_P,12,23,320,0.0375
ndt_scan_matcher,estimate_covariance,_ZN6pclomp30rotate_covariance_to_base_linkERKN5Eigen6MatrixIdLi2ELi2ELi0ELi2ELi2EEERKNS1_IfLi4ELi4EL,12,0,16,0.75
ndt_scan_matcher,estimate_covariance,_ZN6pclomp24rotate_covariance_to_mapERKN5Eigen6MatrixIdLi2ELi2ELi0ELi2ELi2EEERKNS1_IfLi4ELi4ELi0ELi4,12,0,8,1.5
velocity_smoother,trajectory_utils,_ZN8autoware17velocity_smoother16trajectory_utils55calcVelocityProfileWithConstantJerkAndAcceleratio,12,11,144,0.08333333333333333
ekf_localizer,mahalanobis,_ZN5Eigen8internal10redux_implINS0_13scalar_max_opIddLi0EEENS0_15redux_evaluatorINS_16PartialReduxEx,11,28,272,0.04044117647058824
ekf_localizer,mahalanobis,_ZN5Eigen8internal23triangular_solve_matrixIdlLi1ELi2ELb0ELi0ELi0ELi1EE3runEllPKdlPdllRNS0_15level3_,11,102,264,0.041666666666666664
multi_object_tracker,bicycle_motion_model,_ZN8autoware20multi_object_tracker18BicycleMotionModel19updateStatePoseRearERKdS3_RKSt5arrayIdLm36EE,11,0,137,0.08029197080291971
multi_object_tracker,bicycle_motion_model,_ZN8autoware20multi_object_tracker18BicycleMotionModel20updateStatePoseFrontERKdS3_RKSt5arrayIdLm36E,11,0,137,0.08029197080291971
multi_object_tracker,bicycle_motion_model,_ZN5Eigen8internal23triangular_solve_matrixIdlLi1ELi2ELb0ELi0ELi0ELi1EE3runEllPKdlPdllRNS0_15level3_,11,102,264,0.041666666666666664
multi_object_tracker,tracker_base,_ZNK8autoware20multi_object_tracker7Tracker11isConfidentERKNS0_22AdaptiveThresholdCacheERKSt8optiona,11,1,74,0.14864864864864866
trajectory_follower_controller,simple_trajectory_follower,_ZN26simple_trajectory_follower24SimpleTrajectoryFollower12calcSteerCmdEv,11,4,213,0.051643192488262914
velocity_smoother,trajectory_utils,_ZN8autoware17velocity_smoother16trajectory_utils31calcInterpolatedTrajectoryPointERKSt6vectorIN22au,11,2,108,0.10185185185185185
velocity_smoother,velocity_planning_utils,_ZN8autoware17velocity_smoother34analytical_velocity_planning_utils7integ_xEddddd,11,0,0,0.0
autonomous_emergency_braking,node,_ZN8autoware6motion7control28autonomous_emergency_braking3AEB5onImuESt10shared_ptrIKN11sensor_msgs3m,10,8,373,0.02680965147453083
autonomous_emergency_braking,node,_ZSt13__introselectIN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEElNS0_5__ops15_Iter_less_iter,10,6,272,0.03676470588235294
ekf_localizer,mahalanobis,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,10,8,12,0.8333333333333334
ekf_localizer,mahalanobis,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,10,11,60,0.16666666666666666
map_based_prediction,map_based_prediction_node,_ZN7lanelet8geometry8length3dINS_7LaneletEEEdRKT_.extracted,10,0,68,0.14705882352941177
map_based_prediction,map_based_prediction_node,_ZN7lanelet8geometry8length3dINS_7LaneletEEEdRKT_.extracted.instrumented,10,4,132,0.07575757575757576
map_based_prediction,path_generator,_ZNK8autoware20map_based_prediction13PathGenerator19calcLonCoefficientsERKNS0_11FrenetPointES4_d,10,0,12,0.8333333333333334
map_based_prediction,predictor_vru,_ZNK5boost8geometry6detail7overlay17intersection_infoINS1_9get_turns29unique_sub_range_from_sectionI,10,3,222,0.04504504504504504
map_based_prediction,predictor_vru,_ZN5boost8geometry6detail7overlay18collinear_oppositeINS2_9turn_infoINS0_5model2d28point_xyIdNS0_2cs,10,11,535,0.018691588785046728
map_based_prediction,predictor_vru,_ZNK5boost8geometry6detail7overlay17intersection_infoINS1_9get_turns29unique_sub_range_from_sectionI,10,5,284,0.035211267605633804
map_based_prediction,predictor_vru,_ZNK5boost8geometry6detail7overlay17intersection_infoINS1_9get_turns29unique_sub_range_from_sectionI,10,5,284,0.035211267605633804
multi_object_tracker,cv_motion_model,_ZNK8autoware20multi_object_tracker13CVMotionModel16predictStateStepEdRNS0_20KalmanFilterTemplateILi,10,0,156,0.0641025641025641
multi_object_tracker,debug_object,_ZNK8autoware20multi_object_tracker21TrackerObjectDebugger4drawERKSt6vectorIS2_INS0_10ObjectDataESaI,10,173,2459,0.004066693777958519
multi_object_tracker,shapes,_ZN5boost8geometry6detail9partition20partition_two_rangesILi0ENS0_5model3boxIN23autoware_utils_geome,10,35,904,0.011061946902654867
multi_object_tracker,shapes,_ZN5boost8geometry6detail9partition20partition_two_rangesILi1ENS0_5model3boxIN23autoware_utils_geome,10,35,904,0.011061946902654867
multi_object_tracker,uncertainty_processor,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,10,8,12,0.8333333333333334
multi_object_tracker,uncertainty_processor,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,10,11,60,0.16666666666666666
multi_object_tracker,unknown_tracker,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,10,8,12,0.8333333333333334
multi_object_tracker,unknown_tracker,_ZN5Eigen8internal29general_matrix_vector_productIldNS0_22const_blas_data_mapperIdlLi1EEELi1ELb0EdNS,10,11,60,0.16666666666666666
velocity_smoother,node,_ZNK8autoware17velocity_smoother20VelocitySmootherNode17calcInitialMotionERKSt6vectorIN22autoware_pl,10,27,1349,0.007412898443291327
autonomous_emergency_braking,utils,_ZN8autoware12motion_utils17calcLateralOffsetISt6vectorIN13geometry_msgs3msg5Pose_ISaIvEEESaIS7_EEEE,9,20,803,0.0112079701120797
map_based_prediction,map_based_prediction_node,_ZN8autoware12motion_utils17calcLateralOffsetISt6vectorIN13geometry_msgs3msg6Point_ISaIvEEESaIS7_EEE,9,20,803,0.0112079701120797
map_based_prediction,path_generator,_ZNK8autoware20map_based_prediction13PathGenerator17interpolationLerpERKSt6vectorIdSaIdEES6_S6_,9,14,248,0.036290322580645164
map_based_prediction,predictor_vru,_ZZN8autoware20map_based_prediction12_GLOBAL__N_130isReachableCrosswalkEdgePointsERKN24autoware_perc,9,67,2289,0.003931847968545216
map_based_prediction,utils,_ZN8autoware12motion_utils17calcLateralOffsetISt6vectorIN13geometry_msgs3msg6Point_ISaIvEEESaIS7_EEE,9,20,803,0.0112079701120797
